dstport,protocol,tag
55545,icmp,email
33207,icmp,sv_P11
17489,udp,sv_P11
38581,tcp,sv_P17
23527,icmp,web
9633,icmp,sv_P5
35692,tcp,email
53742,tcp,sv_P15
3007,icmp,service
44739,icmp,sv_P10
57949,icmp,sv_P2
62944,udp,sv_P20
40967,udp,sv_P5
4708,udp,sv_P12
58694,udp,sv_P20
6156,udp,sv_P18
51081,tcp,sv_P18
39418,tcp,sv_P20
13570,udp,sv_P16
36116,udp,sv_P19
14982,tcp,sv_P10
24887,icmp,sv_P5
15036,icmp,sv_P9
24659,tcp,web
48525,icmp,sv_P2
58950,tcp,web
33700,icmp,sv_P14
29548,icmp,sv_P16
52969,udp,sv_P16
46677,icmp,web
24122,udp,service
5932,tcp,sv_P3
936,udp,sv_P1
55438,icmp,sv_P18
28977,udp,sv_P15
64628,udp,sv_P4
30045,icmp,sv_P17
19919,icmp,sv_P16
23598,udp,sv_P16
38376,tcp,sv_P8
25079,icmp,sv_P18
29722,icmp,sv_P18
13837,udp,sv_P6
430,tcp,sv_P6
49656,tcp,sv_P14
49585,icmp,sv_P18
33349,icmp,service
23030,tcp,sv_P6
5305,tcp,service
11813,icmp,sv_P2
53742,tcp,sv_P9
32758,icmp,sv_P7
61613,icmp,sv_P16
25619,udp,sv_P13
12819,icmp,sv_P1
38374,tcp,sv_P13
28318,tcp,sv_P10
11412,udp,sv_P16
25919,udp,sv_P4
53195,tcp,sv_P20
34438,icmp,sv_P9
22662,icmp,sv_P7
32576,tcp,sv_P11
46285,udp,sv_P15
64110,icmp,sv_P20
1636,udp,sv_P14
29801,udp,sv_P11
27503,udp,sv_P2
48928,udp,sv_P15
61753,tcp,sv_P20
15270,udp,sv_P2
48600,udp,sv_P6
9395,udp,web
5348,tcp,sv_P16
20506,tcp,service
31184,udp,sv_P10
36276,icmp,sv_P15
25680,tcp,sv_P17
61731,icmp,sv_P2
49597,icmp,sv_P5
27563,icmp,sv_P14
58698,tcp,sv_P8
45998,udp,sv_P14
3120,udp,sv_P10
40875,icmp,sv_P12
53760,tcp,sv_P9
32802,udp,sv_P15
45268,icmp,sv_P15
14054,tcp,sv_P17
65135,udp,sv_P5
32301,tcp,sv_P6
17879,icmp,sv_P13
55884,icmp,web
13561,tcp,sv_P1
12181,tcp,sv_P9
50297,udp,sv_P8
23912,udp,sv_P8
2952,udp,sv_P20
39029,udp,sv_P6
21019,udp,sv_P18
59621,tcp,sv_P16
49691,icmp,sv_P15
5164,icmp,sv_P15
32915,udp,sv_P7
26247,tcp,sv_P8
43635,udp,email
2156,tcp,sv_P16
50240,tcp,sv_P1
7441,tcp,service
30023,udp,sv_P7
33940,tcp,sv_P11
24244,tcp,sv_P2
35744,udp,service
54811,tcp,sv_P10
50356,tcp,sv_P17
64914,tcp,sv_P18
35604,icmp,email
13344,icmp,sv_P2
60282,tcp,email
39201,icmp,sv_P7
55422,udp,sv_P15
62861,icmp,sv_P10
41681,udp,email
25039,icmp,email
27729,icmp,sv_P7
5631,udp,sv_P1
53724,icmp,sv_P11
51017,tcp,sv_P19
35700,udp,sv_P11
30933,icmp,sv_P13
26436,udp,sv_P15
4285,tcp,sv_P6
39149,tcp,sv_P19
18781,icmp,sv_P2
57963,udp,sv_P12
13220,tcp,sv_P16
11770,icmp,sv_P6
13411,tcp,sv_P4
37418,tcp,sv_P6
48426,icmp,sv_P10
8150,icmp,sv_P10
20382,tcp,sv_P4
16544,udp,sv_P7
62489,icmp,sv_P5
62423,icmp,sv_P17
52866,udp,sv_P7
8643,icmp,sv_P13
20668,tcp,sv_P5
47323,udp,sv_P19
35407,udp,sv_P15
30335,icmp,email
48858,udp,sv_P20
9158,udp,sv_P19
39323,icmp,sv_P16
43029,icmp,sv_P16
51009,udp,sv_P11
61387,tcp,email
14505,tcp,sv_P16
41416,tcp,sv_P1
6602,udp,sv_P15
7113,udp,sv_P18
8618,icmp,sv_P19
43275,tcp,sv_P16
41212,tcp,sv_P9
27712,tcp,sv_P8
11853,udp,sv_P4
60019,icmp,sv_P20
56486,tcp,sv_P8
62022,udp,sv_P8
44848,icmp,sv_P1
38711,icmp,sv_P4
6985,udp,sv_P10
18772,udp,sv_P15
32052,icmp,sv_P2
21751,tcp,sv_P3
40919,tcp,sv_P2
36277,icmp,sv_P6
60047,tcp,sv_P12
40375,tcp,sv_P13
29001,udp,sv_P3
6522,udp,sv_P6
44548,icmp,sv_P19
9240,tcp,sv_P20
9883,tcp,sv_P7
57996,udp,sv_P1
21108,udp,sv_P12
827,udp,web
47862,icmp,sv_P15
45611,tcp,email
35753,udp,web
13921,tcp,sv_P6
5272,icmp,sv_P3
34251,tcp,sv_P7
32759,udp,sv_P4
11441,icmp,sv_P16
51143,udp,sv_P11
60621,tcp,sv_P6
58356,udp,sv_P4
18116,icmp,sv_P12
23712,icmp,sv_P2
44703,icmp,sv_P2
44813,udp,sv_P2
57151,udp,sv_P12
58220,icmp,sv_P3
21082,tcp,sv_P6
52852,icmp,sv_P7
31812,icmp,sv_P15
30811,udp,web
42897,udp,sv_P4
32714,tcp,sv_P19
64118,icmp,email
26655,tcp,sv_P14
12499,tcp,sv_P16
5899,udp,sv_P3
60018,icmp,sv_P4
1575,icmp,sv_P1
48975,udp,sv_P5
44304,icmp,sv_P18
6184,icmp,sv_P16
25318,icmp,sv_P17
1538,udp,email
31292,tcp,sv_P13
60902,icmp,sv_P5
16064,icmp,sv_P10
43751,tcp,sv_P16
55473,udp,sv_P17
29874,udp,sv_P15
56799,icmp,sv_P14
27546,udp,email
18526,icmp,sv_P6
65276,tcp,sv_P5
56933,tcp,sv_P16
1451,icmp,sv_P1
45032,icmp,sv_P2
33784,udp,sv_P1
13514,icmp,sv_P7
58634,tcp,service
11888,udp,sv_P19
3065,tcp,sv_P14
50196,udp,sv_P17
36982,icmp,sv_P11
13120,tcp,sv_P15
59779,tcp,sv_P8
8694,tcp,web
30617,icmp,email
51017,tcp,sv_P17
47132,tcp,service
63180,tcp,sv_P16
5665,tcp,sv_P8
8013,tcp,sv_P12
39222,tcp,sv_P8
62146,icmp,sv_P5
36766,icmp,sv_P4
11689,icmp,sv_P16
8084,udp,sv_P1
50366,tcp,sv_P10
7227,tcp,sv_P19
40105,icmp,sv_P4
17186,udp,sv_P1
1571,icmp,web
15148,tcp,sv_P10
20901,icmp,sv_P10
7089,icmp,sv_P10
9469,tcp,web
19168,udp,sv_P5
41897,icmp,sv_P17
43562,udp,sv_P9
39544,tcp,sv_P16
42332,udp,sv_P9
27667,tcp,web
16310,icmp,sv_P19
44822,icmp,sv_P11
9813,tcp,sv_P11
20953,udp,service
18313,udp,sv_P20
17105,tcp,sv_P4
63553,icmp,sv_P11
38642,icmp,sv_P9
52656,tcp,sv_P11
18898,tcp,sv_P14
10199,icmp,sv_P18
41519,tcp,sv_P9
59436,udp,sv_P15
56498,icmp,sv_P12
11327,tcp,sv_P15
44634,udp,service
48802,icmp,sv_P7
10570,icmp,sv_P18
31322,udp,service
3198,tcp,sv_P17
3392,udp,sv_P3
55382,tcp,web
15587,tcp,sv_P8
41237,udp,email
25304,udp,sv_P4
7569,icmp,email
64273,tcp,sv_P3
5615,tcp,sv_P11
56401,udp,sv_P6
10104,tcp,sv_P13
31556,udp,sv_P3
36564,tcp,sv_P19
5780,icmp,sv_P18
10886,tcp,sv_P20
35982,tcp,sv_P10
32627,tcp,sv_P19
60162,udp,sv_P6
37529,icmp,sv_P4
2410,udp,sv_P7
58965,udp,sv_P10
22205,icmp,sv_P9
18112,tcp,sv_P2
39914,udp,sv_P12
4201,icmp,sv_P5
36561,udp,sv_P8
54480,tcp,sv_P7
54702,udp,sv_P8
50014,tcp,service
5195,tcp,sv_P5
38506,icmp,sv_P13
30163,icmp,sv_P19
37491,icmp,sv_P10
57231,udp,service
45928,icmp,sv_P19
40457,icmp,sv_P1
53827,tcp,sv_P13
29422,icmp,sv_P10
48129,tcp,sv_P8
24953,tcp,sv_P17
64611,udp,sv_P16
35174,icmp,service
45187,tcp,sv_P9
7071,icmp,sv_P3
52578,udp,sv_P4
53897,tcp,sv_P15
45385,icmp,sv_P8
54964,icmp,sv_P5
59238,icmp,sv_P3
29870,icmp,service
15778,icmp,web
30739,tcp,sv_P16
42773,udp,sv_P7
40986,tcp,service
10578,tcp,sv_P6
43013,tcp,sv_P1
32363,udp,sv_P11
45258,tcp,web
29851,udp,sv_P13
22186,tcp,sv_P18
18374,tcp,sv_P8
22606,tcp,sv_P1
38174,tcp,sv_P16
54526,tcp,sv_P1
20536,icmp,sv_P5
10133,udp,sv_P6
10483,udp,sv_P1
45287,icmp,sv_P13
59033,udp,sv_P10
14942,tcp,sv_P5
13134,udp,sv_P12
59458,icmp,sv_P12
26349,udp,sv_P3
30281,tcp,sv_P7
1379,icmp,sv_P12
40793,tcp,sv_P4
7360,icmp,web
40744,tcp,sv_P13
9221,icmp,sv_P7
16790,udp,email
14919,udp,sv_P13
2319,udp,sv_P12
19419,icmp,sv_P13
36429,udp,email
29468,icmp,sv_P18
52647,tcp,sv_P4
20545,tcp,sv_P17
646,tcp,email
40743,icmp,sv_P8
42160,icmp,sv_P7
43109,udp,sv_P15
5532,tcp,sv_P6
51263,icmp,sv_P8
1662,tcp,sv_P4
34778,tcp,sv_P2
45861,udp,sv_P4
45809,udp,sv_P9
4357,udp,web
56987,tcp,sv_P12
40446,tcp,sv_P15
37974,icmp,sv_P8
31991,udp,sv_P4
13381,tcp,sv_P15
3163,icmp,sv_P6
51415,icmp,sv_P13
10747,icmp,email
38823,tcp,sv_P14
28713,udp,sv_P12
31792,tcp,sv_P14
38738,icmp,sv_P5
32948,tcp,sv_P13
51707,udp,sv_P5
21099,udp,sv_P10
41944,icmp,sv_P12
58664,tcp,sv_P18
36716,icmp,sv_P1
27594,udp,sv_P7
28251,udp,service
44444,tcp,sv_P6
19854,icmp,sv_P3
468,udp,sv_P4
48022,icmp,sv_P14
53519,tcp,service
14236,udp,sv_P13
33181,udp,sv_P5
23394,tcp,sv_P7
44804,icmp,sv_P14
23717,icmp,sv_P16
40280,icmp,sv_P3
12719,tcp,sv_P12
51285,tcp,sv_P8
20160,udp,sv_P18
5840,icmp,sv_P11
17620,udp,sv_P1
46882,tcp,sv_P7
33376,icmp,sv_P13
38416,tcp,sv_P15
47415,udp,sv_P5
51722,tcp,sv_P8
27223,icmp,sv_P15
37425,icmp,sv_P3
17081,icmp,sv_P14
22782,tcp,sv_P12
61500,tcp,sv_P10
36745,tcp,sv_P2
12745,tcp,sv_P3
26712,icmp,web
44552,tcp,sv_P1
13697,udp,sv_P3
18485,icmp,sv_P3
22991,icmp,sv_P1
50471,icmp,sv_P11
58733,icmp,sv_P7
15734,tcp,sv_P1
45169,tcp,sv_P8
43112,udp,sv_P15
18656,icmp,sv_P12
218,tcp,service
57928,udp,sv_P20
46303,udp,sv_P2
61295,icmp,email
55046,udp,sv_P15
26329,udp,sv_P14
60782,tcp,sv_P12
1182,icmp,sv_P12
2765,icmp,sv_P3
30532,icmp,sv_P4
34935,icmp,sv_P14
28538,udp,sv_P16
48787,tcp,sv_P19
65465,icmp,email
4012,tcp,sv_P8
20622,icmp,sv_P17
19105,icmp,sv_P8
41644,icmp,sv_P8
16679,icmp,sv_P11
55085,udp,service
37940,tcp,sv_P19
59274,udp,sv_P4
11443,tcp,sv_P12
37306,tcp,sv_P11
56113,udp,sv_P17
5063,icmp,sv_P13
58584,icmp,sv_P8
239,icmp,sv_P3
32486,icmp,sv_P13
43089,udp,web
54107,udp,sv_P15
31853,udp,sv_P18
8931,icmp,sv_P8
42344,udp,sv_P5
3736,icmp,sv_P16
61546,tcp,sv_P10
16372,icmp,sv_P14
59991,udp,sv_P5
6760,icmp,email
56022,tcp,sv_P12
65535,udp,email
458,udp,sv_P1
8466,tcp,sv_P11
55586,tcp,sv_P14
44228,udp,sv_P12
60828,icmp,sv_P1
6962,icmp,email
19437,icmp,sv_P4
1165,tcp,sv_P19
62041,icmp,sv_P15
26708,tcp,sv_P20
12550,tcp,sv_P10
14405,udp,sv_P9
889,udp,web
16451,icmp,sv_P1
18195,tcp,sv_P1
4218,icmp,sv_P16
16756,icmp,sv_P19
21812,udp,sv_P14
17288,icmp,sv_P9
7347,udp,sv_P20
60554,icmp,email
4112,udp,sv_P7
56547,udp,sv_P18
64184,tcp,sv_P10
54291,tcp,sv_P18
57036,icmp,sv_P20
56860,icmp,sv_P3
6832,tcp,sv_P6
32442,tcp,sv_P1
53267,udp,sv_P13
53949,udp,sv_P20
54789,icmp,web
19515,icmp,sv_P20
62675,udp,sv_P2
24276,tcp,sv_P10
41762,icmp,sv_P20
64227,tcp,sv_P14
58873,icmp,email
52805,tcp,sv_P11
21432,icmp,sv_P16
36327,tcp,email
4989,icmp,sv_P11
36707,udp,sv_P3
64094,icmp,sv_P6
48515,tcp,sv_P8
53105,udp,sv_P9
47012,icmp,sv_P13
29444,icmp,sv_P9
23283,tcp,sv_P2
64462,udp,sv_P6
4465,icmp,sv_P15
33006,udp,sv_P15
53677,icmp,sv_P19
27249,udp,sv_P13
62801,tcp,sv_P3
3037,icmp,sv_P9
24378,tcp,sv_P2
46110,icmp,email
49141,icmp,sv_P14
52338,tcp,sv_P14
29346,udp,sv_P7
33640,udp,sv_P4
45444,icmp,sv_P5
30121,icmp,sv_P13
47689,udp,sv_P20
58739,tcp,sv_P1
11249,icmp,email
9894,tcp,email
13835,icmp,sv_P10
16466,icmp,sv_P6
49415,icmp,sv_P19
62066,icmp,service
14871,tcp,web
52833,tcp,sv_P3
63076,udp,web
11047,udp,web
59647,tcp,sv_P11
65463,udp,web
53334,udp,sv_P7
45465,udp,service
34307,tcp,sv_P10
12487,udp,sv_P8
10103,icmp,sv_P6
9981,tcp,sv_P4
48786,tcp,sv_P10
34851,tcp,sv_P14
45155,tcp,sv_P3
57734,tcp,web
14724,tcp,sv_P2
63440,udp,sv_P7
1801,udp,sv_P15
24893,udp,sv_P17
34897,tcp,sv_P7
2125,icmp,email
18478,udp,sv_P14
27267,tcp,sv_P3
1175,tcp,sv_P17
44596,icmp,sv_P6
2826,udp,web
16281,tcp,sv_P11
29921,tcp,sv_P20
10272,tcp,sv_P14
27714,icmp,sv_P5
49488,icmp,sv_P1
49109,icmp,sv_P5
15179,udp,sv_P4
4937,tcp,sv_P11
51950,udp,sv_P2
6478,icmp,sv_P1
61526,udp,sv_P20
57058,udp,sv_P6
24686,icmp,sv_P5
14111,tcp,sv_P17
62132,icmp,sv_P4
9095,icmp,sv_P12
29040,tcp,web
4229,udp,sv_P11
25888,tcp,sv_P4
18352,udp,sv_P8
23023,tcp,email
49437,icmp,sv_P17
28741,tcp,sv_P3
6906,tcp,sv_P2
48126,icmp,sv_P6
59138,udp,sv_P4
16051,tcp,sv_P7
38703,icmp,sv_P1
34598,icmp,sv_P13
21140,tcp,web
10548,udp,sv_P17
44129,tcp,sv_P17
48063,tcp,sv_P19
45759,icmp,sv_P9
23821,tcp,sv_P12
29856,tcp,sv_P20
1761,udp,sv_P18
4034,udp,sv_P20
37499,udp,sv_P2
64428,icmp,service
11840,udp,service
33018,tcp,web
17611,udp,sv_P3
52118,udp,sv_P3
47587,icmp,sv_P13
62182,tcp,sv_P8
25614,udp,service
40642,udp,sv_P2
17541,udp,sv_P9
30393,tcp,sv_P3
15996,tcp,web
31867,icmp,sv_P2
61404,tcp,sv_P10
38621,udp,sv_P17
44538,tcp,sv_P18
6835,udp,sv_P14
11771,icmp,email
50814,tcp,sv_P12
25557,tcp,sv_P12
10680,udp,sv_P14
2368,udp,sv_P4
1269,tcp,sv_P4
12061,icmp,sv_P6
4004,udp,sv_P16
45439,icmp,sv_P18
3665,tcp,sv_P15
5148,udp,email
5211,tcp,sv_P1
34004,udp,sv_P12
416,tcp,sv_P18
42870,icmp,sv_P2
31569,udp,sv_P16
33396,udp,sv_P18
21843,udp,sv_P13
56294,icmp,sv_P3
49009,udp,sv_P13
57772,udp,sv_P15
6669,udp,sv_P20
27014,udp,email
63973,icmp,email
53757,udp,sv_P14
15560,tcp,sv_P7
45529,udp,sv_P11
61759,tcp,email
56345,tcp,sv_P19
58881,tcp,sv_P11
63906,udp,sv_P13
21381,udp,sv_P10
14314,icmp,sv_P10
22981,udp,sv_P10
4819,icmp,sv_P15
30408,udp,web
22406,udp,sv_P2
26403,icmp,sv_P14
1894,tcp,sv_P20
38751,tcp,sv_P1
53446,tcp,service
27030,udp,sv_P18
17345,icmp,sv_P20
26490,icmp,sv_P8
21711,icmp,sv_P1
14973,tcp,sv_P5
3877,tcp,sv_P7
59048,udp,sv_P20
31004,udp,sv_P12
49708,tcp,sv_P6
45605,icmp,sv_P8
7138,icmp,web
63502,tcp,sv_P20
14096,tcp,sv_P7
33691,icmp,sv_P18
40448,tcp,sv_P11
61983,udp,sv_P3
38304,icmp,sv_P3
5164,tcp,sv_P5
207,icmp,sv_P17
6548,icmp,sv_P10
20493,icmp,sv_P11
51789,udp,sv_P1
20485,tcp,sv_P12
36803,udp,sv_P8
44886,udp,sv_P16
10343,tcp,sv_P7
50114,icmp,sv_P10
60272,icmp,sv_P19
53185,icmp,sv_P12
52336,icmp,web
48616,icmp,sv_P6
33612,udp,sv_P12
33465,udp,sv_P2
39650,udp,sv_P19
26493,tcp,sv_P20
38057,tcp,email
36591,tcp,sv_P6
3423,icmp,sv_P16
21404,tcp,sv_P6
42903,udp,email
57436,udp,sv_P12
17493,icmp,web
22474,udp,sv_P1
17310,udp,sv_P9
43611,icmp,sv_P1
57595,udp,sv_P16
41272,tcp,sv_P15
13003,udp,sv_P1
24467,tcp,sv_P17
57489,tcp,sv_P6
37933,icmp,email
10277,tcp,sv_P6
10930,icmp,sv_P4
12470,tcp,sv_P14
33866,tcp,sv_P2
63663,udp,sv_P20
10918,tcp,sv_P15
10316,udp,sv_P10
47633,udp,email
29615,tcp,sv_P2
11581,tcp,sv_P11
43783,tcp,sv_P14
45409,icmp,sv_P13
35450,icmp,sv_P3
36310,tcp,sv_P15
6239,icmp,service
34526,icmp,sv_P2
7929,tcp,sv_P1
16274,udp,sv_P12
37696,tcp,sv_P5
48000,udp,sv_P2
61270,udp,sv_P9
3998,icmp,sv_P2
21,tcp,sv_P3
16839,icmp,sv_P4
63284,icmp,sv_P18
25283,udp,sv_P16
41335,udp,sv_P9
65004,udp,web
29871,tcp,sv_P6
45552,tcp,sv_P5
20787,tcp,web
22350,icmp,sv_P13
31420,udp,sv_P14
14410,udp,sv_P12
32247,icmp,sv_P20
26273,udp,sv_P20
55684,tcp,sv_P2
5890,tcp,sv_P16
51414,tcp,sv_P15
16825,icmp,email
60966,udp,sv_P9
3669,udp,sv_P6
45032,tcp,sv_P3
3470,tcp,sv_P8
2407,udp,sv_P5
1810,udp,sv_P2
12705,udp,sv_P9
4736,udp,sv_P17
51462,tcp,sv_P16
56999,icmp,sv_P16
13641,icmp,sv_P8
4884,tcp,sv_P7
64278,udp,sv_P14
13463,icmp,sv_P2
27032,icmp,sv_P11
27690,icmp,sv_P10
6173,udp,web
34036,udp,sv_P1
25687,udp,sv_P15
37167,tcp,sv_P11
27913,udp,sv_P19
47026,udp,web
10239,tcp,sv_P12
26547,tcp,sv_P18
3773,icmp,sv_P17
19091,udp,sv_P19
23678,icmp,sv_P10
7582,tcp,service
42765,udp,sv_P12
23352,icmp,sv_P1
29653,udp,sv_P18
58221,tcp,sv_P18
22029,udp,email
15536,udp,sv_P3
34027,udp,sv_P8
31679,icmp,sv_P19
55869,icmp,sv_P2
4925,udp,sv_P12
64222,tcp,sv_P17
29148,icmp,sv_P14
36207,icmp,sv_P2
47581,tcp,sv_P16
57401,icmp,sv_P1
22679,icmp,service
7917,icmp,sv_P19
27176,udp,service
56195,tcp,email
18148,icmp,service
5539,udp,email
33233,udp,sv_P5
10076,udp,sv_P14
52562,udp,sv_P10
48992,tcp,sv_P17
5456,tcp,sv_P18
49832,udp,sv_P1
11636,icmp,sv_P20
31526,tcp,sv_P14
20225,tcp,sv_P4
34956,icmp,sv_P20
35140,icmp,sv_P15
34257,udp,sv_P18
32592,icmp,sv_P2
273,udp,sv_P16
45285,udp,sv_P7
62109,tcp,sv_P16
63286,tcp,web
46865,tcp,sv_P12
16465,tcp,sv_P5
37743,icmp,sv_P2
40977,icmp,sv_P18
49110,udp,sv_P17
25414,icmp,sv_P20
26141,tcp,sv_P14
44681,icmp,service
22427,icmp,sv_P10
31276,udp,sv_P16
34860,icmp,sv_P17
3862,udp,service
40637,udp,sv_P13
37470,tcp,sv_P14
35619,udp,sv_P6
29332,tcp,sv_P10
17578,udp,sv_P5
26289,tcp,sv_P18
42675,tcp,web
34387,icmp,sv_P9
27132,tcp,sv_P10
12372,icmp,sv_P4
59529,tcp,sv_P14
49663,tcp,web
41872,tcp,sv_P14
39865,udp,sv_P13
40286,tcp,sv_P2
51070,icmp,sv_P7
21668,udp,sv_P2
52882,tcp,sv_P9
63839,tcp,sv_P10
11862,icmp,sv_P14
51922,icmp,sv_P8
55009,icmp,email
31528,icmp,sv_P3
37571,tcp,sv_P17
37308,icmp,sv_P12
28554,icmp,sv_P6
267,udp,sv_P3
22645,tcp,sv_P16
21174,udp,sv_P20
43699,tcp,email
33534,icmp,sv_P15
42798,udp,sv_P7
33853,icmp,sv_P7
4172,icmp,service
43405,tcp,sv_P9
17136,tcp,sv_P11
49135,tcp,sv_P14
13453,udp,sv_P12
28860,tcp,sv_P15
6706,icmp,sv_P4
21574,udp,email
16517,tcp,service
43684,udp,sv_P12
61268,icmp,sv_P4
32692,icmp,sv_P5
11643,tcp,sv_P17
41482,tcp,sv_P7
41737,udp,service
26150,icmp,sv_P4
6548,icmp,sv_P14
61448,tcp,sv_P19
1782,udp,sv_P20
38559,icmp,sv_P1
14145,tcp,sv_P7
52956,icmp,sv_P6
43079,udp,sv_P13
19577,udp,email
47182,tcp,sv_P1
22210,udp,sv_P15
50224,icmp,sv_P1
39826,tcp,sv_P6
12642,icmp,sv_P4
13549,icmp,web
23555,tcp,sv_P5
57853,icmp,sv_P20
292,tcp,sv_P6
666,tcp,sv_P3
16578,udp,sv_P13
51283,tcp,sv_P14
42712,tcp,sv_P9
25822,tcp,email
8409,tcp,sv_P16
15015,icmp,sv_P2
14752,icmp,sv_P5
60278,tcp,email
32253,icmp,sv_P4
15737,icmp,sv_P6
48680,udp,sv_P10
25198,udp,sv_P8
17120,icmp,sv_P19
56469,icmp,sv_P16
31011,udp,sv_P8
34994,tcp,sv_P12
21319,tcp,sv_P18
21028,udp,sv_P1
1876,tcp,sv_P3
45287,tcp,sv_P7
47351,udp,sv_P18
50653,udp,sv_P11
63176,tcp,sv_P10
14958,icmp,sv_P7
26012,icmp,sv_P3
31835,udp,email
30882,tcp,sv_P12
61268,tcp,sv_P13
10056,icmp,sv_P3
3616,tcp,sv_P20
43154,udp,sv_P5
11538,tcp,sv_P2
8907,icmp,sv_P8
35682,icmp,sv_P15
50946,tcp,web
34098,tcp,sv_P12
17224,tcp,sv_P7
31026,udp,sv_P8
58575,icmp,sv_P9
37412,tcp,sv_P5
41190,icmp,sv_P6
9685,tcp,sv_P14
58850,icmp,sv_P17
5122,tcp,sv_P11
45920,udp,sv_P18
6792,icmp,sv_P4
1937,udp,sv_P13
27047,icmp,sv_P7
38019,tcp,sv_P8
49379,icmp,sv_P8
30983,icmp,sv_P16
30082,udp,sv_P11
49695,tcp,sv_P6
49182,udp,sv_P15
37087,icmp,sv_P16
3749,tcp,sv_P1
62407,tcp,sv_P5
42011,udp,sv_P11
39551,icmp,sv_P20
57554,icmp,sv_P10
62544,udp,sv_P18
45804,udp,service
27306,udp,sv_P10
22385,udp,service
55078,udp,sv_P3
19967,tcp,sv_P4
45031,icmp,sv_P5
3210,tcp,sv_P4
52225,icmp,web
4400,tcp,sv_P16
57952,udp,sv_P11
33065,tcp,sv_P13
17633,tcp,sv_P11
18506,tcp,sv_P17
38298,tcp,sv_P17
29961,udp,sv_P2
9154,udp,sv_P16
32485,tcp,sv_P11
43008,icmp,sv_P7
40940,tcp,sv_P14
52032,udp,sv_P7
17062,icmp,sv_P3
34406,udp,sv_P7
17970,udp,sv_P13
45926,tcp,sv_P7
33203,udp,sv_P4
38893,udp,sv_P7
47215,icmp,sv_P9
34554,icmp,sv_P7
16370,udp,web
6690,icmp,sv_P9
24499,icmp,sv_P17
4662,udp,sv_P6
26889,icmp,sv_P16
8059,udp,sv_P8
33139,tcp,sv_P2
15258,icmp,sv_P3
36204,tcp,sv_P8
25010,udp,sv_P17
15374,icmp,sv_P1
5097,tcp,sv_P19
26782,udp,sv_P17
9317,tcp,sv_P5
32946,udp,sv_P20
37782,icmp,sv_P16
56241,tcp,sv_P5
3771,udp,sv_P19
46983,udp,sv_P9
58356,icmp,sv_P17
20046,udp,sv_P11
35211,udp,sv_P15
13716,udp,sv_P19
27576,tcp,sv_P17
26003,icmp,sv_P8
17330,icmp,sv_P16
45111,tcp,sv_P14
52300,udp,sv_P7
5100,udp,sv_P3
16929,udp,sv_P15
30263,udp,sv_P11
30729,udp,sv_P9
30938,icmp,web
65418,tcp,sv_P18
53049,icmp,sv_P10
60993,tcp,sv_P11
47746,tcp,sv_P2
24846,icmp,sv_P17
56895,icmp,sv_P10
53373,icmp,sv_P9
6396,udp,sv_P15
52248,icmp,sv_P6
4410,icmp,sv_P11
43649,icmp,sv_P12
35814,icmp,service
56494,tcp,sv_P20
60451,udp,sv_P12
29518,udp,sv_P8
10121,tcp,sv_P20
29207,udp,sv_P9
28816,udp,sv_P15
10364,tcp,sv_P8
41346,icmp,sv_P3
17086,udp,web
11289,tcp,sv_P6
47809,icmp,sv_P17
21032,udp,sv_P19
38408,udp,sv_P5
42823,tcp,sv_P15
50709,icmp,sv_P14
63927,tcp,sv_P4
35167,icmp,sv_P2
27862,tcp,service
59977,icmp,sv_P16
58850,tcp,sv_P20
33670,icmp,sv_P14
18878,udp,sv_P9
12638,icmp,sv_P20
13832,tcp,sv_P18
22485,udp,sv_P3
13395,tcp,sv_P5
36835,udp,web
29703,icmp,sv_P6
44821,icmp,sv_P19
62442,udp,sv_P14
29373,tcp,web
55477,tcp,sv_P1
29409,udp,web
49077,icmp,sv_P15
55749,tcp,sv_P14
60968,udp,sv_P5
1394,udp,sv_P9
49911,icmp,sv_P14
23987,icmp,sv_P9
11464,icmp,sv_P7
54701,tcp,sv_P17
57526,tcp,sv_P8
5886,tcp,sv_P11
49687,icmp,sv_P8
58282,tcp,sv_P10
52860,tcp,sv_P6
33927,udp,sv_P6
14290,udp,sv_P19
51881,tcp,sv_P19
22512,icmp,sv_P15
12472,icmp,sv_P9
13682,udp,sv_P6
56483,tcp,sv_P12
30900,udp,web
52642,tcp,sv_P3
32866,tcp,sv_P19
42549,tcp,email
6222,icmp,sv_P8
61309,icmp,sv_P20
9962,udp,sv_P13
24653,icmp,sv_P13
5408,icmp,sv_P12
21641,tcp,sv_P20
10028,udp,sv_P9
50891,tcp,email
62970,udp,sv_P20
8910,udp,sv_P6
40177,icmp,sv_P1
51848,udp,sv_P8
29243,udp,sv_P19
13917,tcp,sv_P11
40343,tcp,sv_P17
7678,icmp,sv_P12
7835,tcp,sv_P12
60860,udp,web
55191,udp,sv_P15
52697,tcp,web
63662,udp,sv_P14
58484,icmp,email
65231,tcp,sv_P4
9166,udp,web
34411,tcp,sv_P4
5249,icmp,sv_P16
23417,tcp,sv_P3
41863,icmp,sv_P11
55657,icmp,sv_P11
1487,tcp,service
46425,icmp,sv_P3
22057,tcp,sv_P9
36203,icmp,sv_P6
62516,icmp,sv_P18
30909,udp,sv_P7
10859,udp,sv_P13
64128,udp,sv_P5
16479,icmp,sv_P17
25646,udp,sv_P18
43420,udp,sv_P4
61999,udp,web
32921,tcp,sv_P6
37418,tcp,sv_P4
